Application ID,Course Category,Course Type,Course Code,Course Name,Course Intake No,Course Start Date,Course End Date,Course Intake Status,School,Branch,Application Status,RegDate
NYP-WSQC07_001-240206-00003,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240206,2024-12-01,2024-12-09,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-22
NYP-WSQC07_001-240206-00004,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240206,2024-12-01,2024-12-09,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-25
NYP-WSQC07_001-240206-00005,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240206,2024-12-01,2024-12-09,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-25
NYP-WSQC07_001-240206-00006,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240206,2024-12-01,2024-12-09,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-25
NYP-WSQC07_001-240206-00007,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240206,2024-12-01,2024-12-09,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-25
NYP-WSQC07_001-240206-00008,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240206,2024-12-01,2024-12-09,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-25
NYP-WSQC07_001-240206-00009,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240206,2024-12-01,2024-12-09,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-25
NYP-WSQC07_001-240206-00010,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240206,2024-12-01,2024-12-09,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-25
NYP-WSQC07_001-240206-00011,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240206,2024-12-01,2024-12-09,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-25
NYP-WSQC07_001-240206-00012,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240206,2024-12-01,2024-12-09,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-25
NYP-WSQC07_001-240206-00013,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240206,2024-12-01,2024-12-09,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-25
NYP-WSQC07_001-240206-00014,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240206,2024-12-01,2024-12-09,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-25
NYP-WSQC07_001-240206-00015,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240206,2024-12-01,2024-12-09,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-25
NYP-WSQC07_001-240206-00016,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240206,2024-12-01,2024-12-09,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-27
NYP-WSQC07_001-240206-00017,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240206,2024-12-01,2024-12-09,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-27
NYP-WSQC07_001-240206-00018,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240206,2024-12-01,2024-12-09,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-27
NYP-WSQC07_001-240207-00001,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240207,2024-12-02,2024-12-10,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-22
NYP-WSQC07_001-240207-00002,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240207,2024-12-02,2024-12-10,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-22
NYP-WSQC07_001-240207-00003,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240207,2024-12-02,2024-12-10,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-22
NYP-WSQC07_001-240207-00004,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240207,2024-12-02,2024-12-10,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-22
NYP-WSQC07_001-240207-00005,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240207,2024-12-02,2024-12-10,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-22
NYP-WSQC07_001-240207-00006,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240207,2024-12-02,2024-12-10,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-22
NYP-WSQC07_001-240207-00007,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240207,2024-12-02,2024-12-10,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-25
NYP-WSQC07_001-240207-00008,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240207,2024-12-02,2024-12-10,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-25
NYP-WSQC07_001-240207-00009,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240207,2024-12-02,2024-12-10,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-25
NYP-WSQC07_001-240207-00010,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240207,2024-12-02,2024-12-10,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-25
NYP-WSQC07_001-240207-00011,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240207,2024-12-02,2024-12-10,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-25
NYP-WSQC07_001-240207-00012,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240207,2024-12-02,2024-12-10,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-25
NYP-WSQC07_001-240207-00013,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240207,2024-12-02,2024-12-10,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-25
NYP-WSQC07_001-240207-00014,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240207,2024-12-02,2024-12-10,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-25
NYP-WSQC07_001-240207-00015,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240207,2024-12-02,2024-12-10,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-25
NYP-WSQC07_001-240207-00016,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240207,2024-12-02,2024-12-10,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-26
NYP-WSQC07_001-240207-00017,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240207,2024-12-02,2024-12-10,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-27
NYP-WSQC07_001-240207-00018,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240207,2024-12-02,2024-12-10,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-27
NYP-WSQC07_001-240208-00001,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240208,2024-12-03,2024-12-11,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-25
NYP-WSQC07_001-240208-00002,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240208,2024-12-03,2024-12-11,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-25
NYP-WSQC07_001-240208-00003,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240208,2024-12-03,2024-12-11,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-25
NYP-WSQC07_001-240208-00004,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240208,2024-12-03,2024-12-11,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-25
NYP-WSQC07_001-240208-00005,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240208,2024-12-03,2024-12-11,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-25
NYP-WSQC07_001-240208-00006,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240208,2024-12-03,2024-12-11,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-25
NYP-WSQC07_001-240208-00007,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240208,2024-12-03,2024-12-11,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-25
NYP-WSQC07_001-240208-00008,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240208,2024-12-03,2024-12-11,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-25
NYP-WSQC07_001-240208-00009,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240208,2024-12-03,2024-12-11,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-26
NYP-WSQC07_001-240208-00010,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240208,2024-12-03,2024-12-11,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-27
NYP-WSQC07_001-240208-00011,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240208,2024-12-03,2024-12-11,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-27
NYP-WSQC07_001-240208-00012,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240208,2024-12-03,2024-12-11,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-27
NYP-WSQC07_001-240208-00013,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240208,2024-12-03,2024-12-11,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-27
NYP-WSQC07_001-240208-00014,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240208,2024-12-03,2024-12-11,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-27
NYP-WSQC07_001-240208-00015,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240208,2024-12-03,2024-12-11,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-27
NYP-WSQC07_001-240208-00016,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240208,2024-12-03,2024-12-11,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-27
NYP-WSQC07_001-240208-00017,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240208,2024-12-03,2024-12-11,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-27
NYP-WSQC07_001-240208-00018,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240208,2024-12-03,2024-12-11,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-29
NYP-WSQC07_001-240216-00001,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240216,2024-12-08,2024-12-16,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-29
NYP-WSQC07_001-240216-00002,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240216,2024-12-08,2024-12-16,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-29
NYP-WSQC07_001-240216-00003,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240216,2024-12-08,2024-12-16,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-29
NYP-WSQC07_001-240216-00004,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240216,2024-12-08,2024-12-16,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-29
NYP-WSQC07_001-240216-00005,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240216,2024-12-08,2024-12-16,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-29
NYP-WSQC07_001-240216-00006,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240216,2024-12-08,2024-12-16,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-29
NYP-WSQC07_001-240216-00007,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240216,2024-12-08,2024-12-16,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-29
NYP-WSQC07_001-240216-00008,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240216,2024-12-08,2024-12-16,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-29
NYP-WSQC07_001-240216-00009,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240216,2024-12-08,2024-12-16,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-29
NYP-WSQC07_001-240216-00010,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240216,2024-12-08,2024-12-16,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-12-02
NYP-WSQC07_001-240216-00011,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240216,2024-12-08,2024-12-16,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-12-02
NYP-WSQC07_001-240216-00012,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240216,2024-12-08,2024-12-16,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-12-02
NYP-WSQC07_001-240216-00013,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240216,2024-12-08,2024-12-16,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-12-02
NYP-WSQC07_001-240217-00001,(CC) Certifiable Courses,(WSQMC) Workforce Skills Qualification (WSQ) Modular Course,NYP-WSQC07_001,"PWM-Retail: Driving Service Excellence in the Changi Experience [Classroom Facilitated, Asynchronous E-Learning]",NYP-WSQC07_001-240217,2024-12-09,2024-12-17,Commenced,SINGAPORE INSTITUTE OF RETAIL STUDIES,Singapore Institute of Retail Studies,Admitted,2024-11-29
