# ----------------------------------------
# Corp Site Adult Learner
# Copy of CET Campaign Results-Free form 1
# 20250101-20250430
# ----------------------------------------

Segment,All Users,All Users,All Users,All Users,All Users,All Users,All Users,All Users,All Users,All Users,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals
/adult-learner/course-detail/NYP-CE231011/cloud-computing-awareness,15,1,15,5,62,49,1.2653061224489797,173.42617765306122,0.5102040816326531,37,15,1,15,5,62,49,1.2653061224489797,173.42617765306122,0.5102040816326531,37
/adult-learner/course-detail/NYP-CH239002/new-perspectives-on-the-mid-level-oral-health-provider,15,0,15,7,15,15,1,73.89523313333333,0,5,15,0,15,7,15,15,1,73.89523313333333,0,5
/adult-learner/course-detail/NYP-CI1274/learning-to-code,15,0,15,9,19,21,0.9047619047619048,41.183711238095235,0,4,15,0,15,9,19,21,0.9047619047619048,41.183711238095235,0,4
/adult-learner/course-detail/NYP-CL231001M01/perform-food-cargo-inspection,15,4,15,8,18,18,1,43.31806122222222,0.05555555555555555,7,15,4,15,8,18,18,1,43.31806122222222,0.05555555555555555,7
/adult-learner/course-detail/NYP-SI7073_003/mobile-videography-film-edit-and-post-your-amazing-stories-classroom-facilitated,15,0,15,5,16,15,1.0666666666666667,135.16345533333333,0.06666666666666667,5,15,0,15,5,16,15,1.0666666666666667,135.16345533333333,0.06666666666666667,5
/adult-learner/course-detail/NYP-WSCD11_002/participate-in-negotiations,15,6,15,1,16,16,1,55.000935750000004,0.25,7,15,6,15,1,16,16,1,55.000935750000004,0.25,7
/adult-learner/course-detail/NYP-CB1527/fintech-start-up-and-scale-up-strategy,14,0,14,6,18,15,1.2,119.17095046666667,0.06666666666666667,3,14,0,14,6,18,15,1.2,119.17095046666667,0.06666666666666667,3
/adult-learner/course-detail/NYP-CB231016/communicate-your-innovation-story-through-story-mapping,14,0,13,7,15,15,1,31.491110866666666,0.13333333333333333,1,14,0,13,7,15,15,1,31.491110866666666,0.13333333333333333,1
/adult-learner/course-detail/NYP-CE1155/introduction-to-machine-vision,14,3,14,7,21,19,1.105263157894737,81.18977184210526,0.10526315789473684,9,14,3,14,7,21,19,1.105263157894737,81.18977184210526,0.10526315789473684,9
/adult-learner/course-detail/NYP-CE1156/introduction-to-multicopter,14,0,14,8,19,14,1.3571428571428572,48.6606275,0,4,14,0,14,8,19,14,1.3571428571428572,48.6606275,0,4
/adult-learner/course-detail/NYP-CE231018/preparatory-mathematics-programme,14,0,13,8,16,17,0.9411764705882353,51.69983076470587,0.11764705882352941,8,14,0,13,8,16,17,0.9411764705882353,51.69983076470587,0.11764705882352941,8
/adult-learner/course-detail/NYP-EG121W/apply-computer-aided-manufacturing-cam-techniques,14,0,14,7,16,16,1,74.3224320625,0.0625,1,14,0,14,7,16,16,1,74.3224320625,0.0625,1
/adult-learner/course-detail/NYP-EG125W/manage-engineering-project-cam-and-cnc-machining,14,0,14,6,20,15,1.3333333333333333,57.6093074,0,3,14,0,14,6,20,15,1.3333333333333333,57.6093074,0,3
/adult-learner/course-detail/NYP-SI2001_02/cultivate-the-art-of-collaborative-influence-for-business-success-classroom-facilitated-asynchronous-e-learning,14,1,14,6,17,17,1,105.3680881764706,0,5,14,1,14,6,17,17,1,105.3680881764706,0,5
/adult-learner/course-detail/NYP-SI7062/digitalisation-for-retail-skillsfuture-for-digital-workplace-20-classroom-facilitated,14,4,14,6,19,20,0.95,124.8070759,0.25,10,14,4,14,6,19,20,0.95,124.8070759,0.25,10
/adult-learner/course-detail/NYP-WSCA05_005/demonstrate-chinese-moist-heat-cooking,14,0,14,6,15,15,1,34.63819506666667,0,3,14,0,14,6,15,15,1,34.63819506666667,0,3
/adult-learner/course-detail/NYP-WSCP31_001/food-safety-course-level-4,14,9,14,6,17,16,1.0625,7.5547295000000005,0.375,10,14,9,14,6,17,16,1.0625,7.5547295000000005,0.375,10
/adult-learner/course-detail/NYP-CE0414/3d-printing,13,1,13,6,17,15,1.1333333333333333,60.87014533333333,0,6,13,1,13,6,17,15,1.1333333333333333,60.87014533333333,0,6
/adult-learner/course-detail/NYP-CE1154/introduction-to-machine-learning,13,1,13,6,16,15,1.0666666666666667,159.0886056,0.06666666666666667,4,13,1,13,6,16,15,1.0666666666666667,159.0886056,0.06666666666666667,4
/adult-learner/course-detail/NYP-SI8032_004/service-excellence,13,4,13,3,15,14,1.0714285714285714,82.36669042857143,0.21428571428571427,7,13,4,13,3,15,14,1.0714285714285714,82.36669042857143,0.21428571428571427,7
/adult-learner/course-detail/NYP-WSCM14_002/classic-french-cuisine,13,7,13,0,13,13,1,11.107552615384616,0.23076923076923078,6,13,7,13,0,13,13,1,11.107552615384616,0.23076923076923078,6
/adult-learner/course-detail/NYP-WSCP28_012/signature-dim-sum,13,3,13,0,13,13,1,15.835984846153847,0,2,13,3,13,0,13,13,1,15.835984846153847,0,2
/adult-learner/course-detail/NYP-WSCP29_039/bagel-and-brioche-delights,13,3,13,1,13,14,0.9285714285714286,8.881689285714286,0.2857142857142857,5,13,3,13,1,13,14,0.9285714285714286,8.881689285714286,0.2857142857142857,5
/adult-learner/course-detail/NYP-CB1278/improving-customer-retail-experience-and-engagement-through-digital-means,12,1,12,7,14,14,1,61.30273492857142,0.14285714285714285,3,12,1,12,7,14,14,1,61.30273492857142,0.14285714285714285,3
/adult-learner/course-detail/NYP-CE0398/design-thinking-workshop,12,0,12,7,17,17,1,40.95063405882353,0.11764705882352941,4,12,0,12,7,17,17,1,40.95063405882353,0.11764705882352941,4
/adult-learner/course-detail/NYP-CE1255/introduction-to-geometric-dimensioning-and-tolerancing-gdandt,12,2,12,8,16,13,1.2307692307692308,43.84339661538461,0,7,12,2,12,8,16,13,1.2307692307692308,43.84339661538461,0,7
/adult-learner/course-detail/NYP-CE231019/build-mobile-apps-with-no-code-platform-synchronous-e-learning,12,2,12,5,15,13,1.1538461538461537,82.12939430769232,0.15384615384615385,5,12,2,12,5,15,13,1.1538461538461537,82.12939430769232,0.15384615384615385,5
/adult-learner/course-detail/NYP-EG109W/apply-mechanical-fixture-design,12,0,12,4,14,12,1.1666666666666667,190.58725800000002,0,1,12,0,12,4,14,12,1.1666666666666667,190.58725800000002,0,1
/adult-learner/course-detail/NYP-EG201W/apply-advanced-metrology-and-qa,12,0,12,5,13,13,1,95.24714361538462,0,1,12,0,12,5,13,13,1,95.24714361538462,0,1
/adult-learner/course-detail/NYP-EGQP09/wsq-specialist-diploma-in-precision-engineering-additive-manufacturing,12,0,12,5,13,12,1.0833333333333333,55.39981375,0,7,12,0,12,5,13,12,1.0833333333333333,55.39981375,0,7
/adult-learner/course-detail/NYP-WSCA05_008/prepare-singapore-heritage-cuisine,12,3,12,3,13,13,1,106.82400292307693,0.15384615384615385,7,12,3,12,3,13,13,1,106.82400292307693,0.15384615384615385,7
/adult-learner/course-detail/NYP-ASSPA6/post-diploma-certificate-in-applied-water-technology-part-of-specialist-diploma-in-environmental-management-and-applied-water-technology,11,9,11,2,13,12,1.0833333333333333,24.856285666666665,0.3333333333333333,6,11,9,11,2,13,12,1.0833333333333333,24.856285666666665,0.3333333333333333,6
/adult-learner/course-detail/NYP-CB1327/managing-change-in-an-age-of-disruption-synchronous-elearning,11,0,11,5,12,11,1.0909090909090908,46.74144918181818,0,2,11,0,11,5,12,11,1.0909090909090908,46.74144918181818,0,2
/adult-learner/course-detail/NYP-CB1337/managing-external-and-internal-stakeholders-effectively,11,0,11,7,12,12,1,58.77322141666667,0,4,11,0,11,7,12,12,1,58.77322141666667,0,4
/adult-learner/course-detail/NYP-CE1502/digital-manufacturing-3d-printing-applications-classroom-synchronous-e-learning,11,0,11,7,13,11,1.1818181818181819,57.924077636363634,0,3,11,0,11,7,13,11,1.1818181818181819,57.924077636363634,0,3
/adult-learner/course-detail/NYP-CK2018/delivering-successful-presentations-synchronous-e-learning,11,0,11,6,13,11,1.1818181818181819,150.42419354545453,0,6,11,0,11,6,13,11,1.1818181818181819,150.42419354545453,0,6
/adult-learner/course-detail/NYP-CK241001/workplace-communication-effective-email-writing-synchronous-elearning,11,0,11,5,25,12,2.0833333333333335,130.59554708333334,0.16666666666666666,3,11,0,11,5,25,12,2.0833333333333335,130.59554708333334,0.16666666666666666,3
/adult-learner/course-detail/NYP-EG202W/apply-advanced-materials-technology,11,0,11,2,12,11,1.0909090909090908,44.70892581818182,0,3,11,0,11,2,12,11,1.0909090909090908,44.70892581818182,0,3
/adult-learner/course-detail/NYP-ITSP07/specialist-diploma-in-applied-artificial-intelligence,11,6,11,5,17,15,1.1333333333333333,108.66762653333333,0.4,8,11,6,11,5,17,15,1.1333333333333333,108.66762653333333,0.4,8
/adult-learner/course-detail/NYP-WSCA05_007/manage-food-and-beverage-operations,11,0,11,3,11,11,1,57.10297472727273,0,2,11,0,11,3,11,11,1,57.10297472727273,0,2
/adult-learner/course-detail/NYP-WSCC09_001/tea-diffusion-and-coffee-brewing,11,0,11,1,12,11,1.0909090909090908,60.39152854545455,0,3,11,0,11,1,12,11,1.0909090909090908,60.39152854545455,0,3
/adult-learner/course-detail/NYP-WSCM16_001/artisan-breads,11,1,11,0,12,11,1.0909090909090908,35.27364472727273,0.09090909090909091,5,11,1,11,0,12,11,1.0909090909090908,35.27364472727273,0.09090909090909091,5
/adult-learner/course-detail/NYP-WSCP26_001/introduction-to-sake,11,2,11,0,12,11,1.0909090909090908,4.6235360909090915,0.09090909090909091,3,11,2,11,0,12,11,1.0909090909090908,4.6235360909090915,0.09090909090909091,3
/adult-learner/course-detail/NYP-WSCP29_041/chestnut-delights,11,7,11,0,11,11,1,4.6474590000000005,0.2727272727272727,5,11,7,11,0,11,11,1,4.6474590000000005,0.2727272727272727,5
/adult-learner/course-detail/NYP-WSQA04_011/people-and-relationship-management-sf-supervisor,11,0,11,3,13,12,1.0833333333333333,57.211275666666666,0.08333333333333333,2,11,0,11,3,13,12,1.0833333333333333,57.211275666666666,0.08333333333333333,2
/adult-learner/course-detail/NYP-CB231017/the-augmented-reality-ar-advantage-for-engaging-customers-and-learners,10,1,10,5,18,11,1.6363636363636365,49.42734372727273,0,3,10,1,10,5,18,11,1.6363636363636365,49.42734372727273,0,3
/adult-learner/course-detail/NYP-CB241008/research-and-insights-for-trade-associations,10,0,10,4,13,10,1.3,27.896293000000004,0.1,4,10,0,10,4,13,10,1.3,27.896293000000004,0.1,4
/adult-learner/course-detail/NYP-CE1149/introduction-to-collaborative-robotics,10,2,10,5,14,12,1.1666666666666667,180.52285166666664,0,4,10,2,10,5,14,12,1.1666666666666667,180.52285166666664,0,4
/adult-learner/course-detail/NYP-CE1167/understanding-of-internet-of-things-iot,10,0,10,7,26,11,2.3636363636363638,92.22297709090908,0.09090909090909091,2,10,0,10,7,26,11,2.3636363636363638,92.22297709090908,0.09090909090909091,2
/adult-learner/course-detail/NYP-CE1210/smart-iot-basics,10,0,10,5,33,14,2.357142857142857,94.17103707142857,0.07142857142857142,1,10,0,10,5,33,14,2.357142857142857,94.17103707142857,0.07142857142857142,1
/adult-learner/course-detail/NYP-CE1361/composite-repair-design-with-practical-application,10,1,10,4,14,10,1.4,168.73505540000002,0,2,10,1,10,4,14,10,1.4,168.73505540000002,0,2
/adult-learner/course-detail/NYP-CE2009/simple-ways-for-beginners-to-learn-coding-synchronous-e-learning,10,2,10,5,16,13,1.2307692307692308,74.83513023076922,0.07692307692307693,4,10,2,10,5,16,13,1.2307692307692308,74.83513023076922,0.07692307692307693,4
/adult-learner/course-detail/NYP-CL0903/knowing-your-fragrances,10,0,10,4,12,10,1.2,49.218720399999995,0,1,10,0,10,4,12,10,1.2,49.218720399999995,0,1
/adult-learner/course-detail/NYP-EG101W/manage-manufacturing-productivity-improvement,10,1,10,5,15,13,1.1538461538461537,394.90130553846154,0,3,10,1,10,5,15,13,1.1538461538461537,394.90130553846154,0,3
/adult-learner/course-detail/NYP-EG123W/apply-advanced-toolroom-machining,10,0,10,4,10,10,1,15.680303499999999,0,0,10,0,10,4,10,10,1,15.680303499999999,0,0
/adult-learner/course-detail/NYP-EG206W/manage-shopfloor-monitoring-and-process,10,1,10,7,18,17,1.0588235294117647,119.62897794117647,0.17647058823529413,8,10,1,10,7,18,17,1.0588235294117647,119.62897794117647,0.17647058823529413,8
/adult-learner/course-detail/NYP-SI7071_001/engage-customers-through-social-media-classroom-facilitated,10,0,10,4,18,17,1.0588235294117647,24.10237411764706,0.23529411764705882,7,10,0,10,4,18,17,1.0588235294117647,24.10237411764706,0.23529411764705882,7
/adult-learner/course-detail/NYP-WSCP40_012/flower-bouquet-cupcakes,10,3,10,2,10,10,1,18.8464775,0.2,3,10,3,10,2,10,10,1,18.8464775,0.2,3
/adult-learner/course-detail/NYP-WSCP73_001/maintain-inventories-part-of-sctp,10,1,10,3,11,12,0.9166666666666666,17.913252666666665,0.16666666666666666,6,10,1,10,3,11,12,0.9166666666666666,17.913252666666665,0.16666666666666666,6
/adult-learner/course-detail/NYP-WSQA04_025/service-planning-and-implementation-sf-supervisor,10,2,10,2,10,10,1,69.04675549999999,0,4,10,2,10,2,10,10,1,69.04675549999999,0,4
/adult-learner/course-detail/NYP-CE1353/future-of-connected-homes-and-devices-classroom-and-synchronous-elearning,9,3,9,6,13,11,1.1818181818181819,511.7507164545454,0.18181818181818182,6,9,3,9,6,13,11,1.1818181818181819,511.7507164545454,0.18181818181818182,6
/adult-learner/course-detail/NYP-CE1363/python-a-first-look-sync-e-learning,9,1,9,3,13,10,1.3,50.5630811,0,3,9,1,9,3,13,10,1.3,50.5630811,0,3
/adult-learner/course-detail/NYP-CE1485/kickstart-your-basic-programming-skills-using-microbit-synchronous-e-learning,9,0,9,3,12,9,1.3333333333333333,30.15825311111111,0,1,9,0,9,3,12,9,1.3333333333333333,30.15825311111111,0,1
/adult-learner/course-detail/NYP-CK231001/building-resilience-for-workplace-success,9,0,9,6,11,9,1.2222222222222223,98.75210288888888,0,2,9,0,9,6,11,9,1.2222222222222223,98.75210288888888,0,2
/adult-learner/course-detail/NYP-EG104W/apply-mechanics-in-design-solutions,9,0,9,6,9,9,1,38.228795444444444,0,2,9,0,9,6,9,9,1,38.228795444444444,0,2
/adult-learner/course-detail/NYP-WSCD11_003/menu-engineering-and-recipe-costing,9,1,9,6,11,12,0.9166666666666666,93.77089891666667,0.25,6,9,1,9,6,11,12,0.9166666666666666,93.77089891666667,0.25,6
/adult-learner/course-detail/NYP-WSCD11_004/foster-entrepreneurship,9,3,9,4,10,9,1.1111111111111112,28.491258222222218,0.2222222222222222,5,9,3,9,4,10,9,1.1111111111111112,28.491258222222218,0.2222222222222222,5
/adult-learner/course-detail/NYP-WSCP28_029/british-favourites,9,1,9,0,9,9,1,6.950855222222222,0,3,9,1,9,0,9,9,1,6.950855222222222,0,3
/adult-learner/course-detail/NYP-WSCP29_011/durian-delights,9,2,9,0,9,9,1,12.57269377777778,0.1111111111111111,1,9,2,9,0,9,9,1,12.57269377777778,0.1111111111111111,1
/adult-learner/course-detail/NYP-WSCP40_002/eclairs-galore,9,2,8,0,9,9,1,2.0874592222222224,0.3333333333333333,4,9,2,8,0,9,9,1,2.0874592222222224,0.3333333333333333,4
/adult-learner/course-detail/NYP-WSCP40_004/doughnut-frenzy,9,5,9,0,10,9,1.1111111111111112,51.62646155555556,0.2222222222222222,3,9,5,9,0,10,9,1.1111111111111112,51.62646155555556,0.2222222222222222,3
/adult-learner/course-detail/NYP-WSCP40_011/flaky-pastry-creations,9,3,9,2,9,10,0.9,16.0216395,0.2,2,9,3,9,2,9,10,0.9,16.0216395,0.2,2
/adult-learner/course-detail/NYP-WSQD02_802/diploma-in-retail-operations,9,0,9,4,11,10,1.1,122.6473223,0,6,9,0,9,4,11,10,1.1,122.6473223,0,6
/adult-learner/course-detail/NYP-WSQP53_004/service-excellence-sf-operations-manager-wsp-synchronous-e-learning,9,0,9,2,9,9,1,62.71906911111111,0,3,9,0,9,2,9,9,1,62.71906911111111,0,3
/adult-learner/course-detail/NYP-CE241008/dHJhaW4tdG,8,8,8,0,8,8,1,24.008002,0.125,8,8,8,8,0,8,8,1,24.008002,0.125,8
/adult-learner/course-detail/NYP-SI4024_041/lego-play-for-teams-classroom-facilitated-asynchronous-e-learning,8,0,8,2,9,8,1.125,154.043214,0,3,8,0,8,2,9,8,1.125,154.043214,0,3
/adult-learner/course-detail/NYP-WSCC10_013/project-a-positive-and-professional-image,8,0,8,3,8,9,0.8888888888888888,20.276479777777777,0,2,8,0,8,3,8,9,0.8888888888888888,20.276479777777777,0,2
/adult-learner/course-detail/NYP-WSCP29_038/artisanal-tarts-sweet-and-savoury-duo,8,3,8,0,8,8,1,9.686391,0.125,2,8,3,8,0,8,8,1,9.686391,0.125,2
/adult-learner/course-detail/NYP-WSCP41_004/spicy-sichuan-delights,8,3,8,0,8,9,0.8888888888888888,3.9279464444444443,0.3333333333333333,2,8,3,8,0,8,9,0.8888888888888888,3.9279464444444443,0.3333333333333333,2
/adult-learner/course-detail/NYP-WSCP81_001/pastry-preparation-3-part-of-sctp,8,0,8,0,8,8,1,12.17027425,0,0,8,0,8,0,8,8,1,12.17027425,0,0
/adult-learner/course-detail/NYP-WSQD02_801/diploma-in-retail-e-commerce-omni-channel,8,0,8,5,13,11,1.1818181818181819,138.36932636363636,0,6,8,0,8,5,13,11,1.1818181818181819,138.36932636363636,0,6
/adult-learner/course-detail/NYP-WSQD03_801/specialist-diploma-in-retail-operations,8,0,8,5,8,8,1,81.143032125,0,5,8,0,8,5,8,8,1,81.143032125,0,5
/adult-learner/course-detail/NYP-WSQP53_001/business-environment-analysis-sf-operations-manager-wsp,8,0,8,2,9,10,0.9,52.543862000000004,0,2,8,0,8,2,9,10,0.9,52.543862000000004,0,2
/adult-learner/course-detail/NYP-WSQV03_006/workplace-communications-sf-manager-synchronous-e-learning,8,0,8,3,8,8,1,14.862514375,0,6,8,0,8,3,8,8,1,14.862514375,0,6
/adult-learner/course-detail/NYP-CE1182/lpwan-making-it-work,7,0,7,4,12,8,1.5,90.02684575,0.125,2,7,0,7,4,12,8,1.5,90.02684575,0.125,2
/adult-learner/course-detail/NYP-CE236013/building-a-green-and-sustainable-manufacturing-industry,7,1,7,2,11,8,1.375,36.31390575,0,1,7,1,7,2,11,8,1.375,36.31390575,0,1
/adult-learner/course-detail/NYP-CI245016/data-analysis-and-exploration,7,1,7,1,7,7,1,8.616681142857143,0,2,7,1,7,1,7,7,1,8.616681142857143,0,2
/adult-learner/course-detail/NYP-CK1491/building-resilience-for-workplace-success-synchronous-e-learning,7,0,7,5,8,7,1.1428571428571428,45.52477514285714,0,1,7,0,7,5,8,7,1.1428571428571428,45.52477514285714,0,1
/adult-learner/course-detail/NYP-EG205W/apply-pedagogy-methodology-for-the-workplace-part-2,7,0,7,0,7,7,1,3.4070687142857143,0,0,7,0,7,0,7,7,1,3.4070687142857143,0,0
/adult-learner/course-detail/NYP-WSCC12_015/prepare-japanese-cuisine,7,0,7,3,8,7,1.1428571428571428,55.293392571428576,0,2,7,0,7,3,8,7,1.1428571428571428,55.293392571428576,0,2
/adult-learner/course-detail/NYP-WSCP40_013/french-madeleines-and-financiers,7,0,7,0,8,7,1.1428571428571428,22.59528342857143,0,3,7,0,7,0,8,7,1.1428571428571428,22.59528342857143,0,3
/adult-learner/course-detail/NYP-WSCP41_003/taiwanese-street-food,7,2,7,0,7,7,1,4.631621857142858,0.14285714285714285,2,7,2,7,0,7,7,1,4.631621857142858,0.14285714285714285,2
/adult-learner/course-detail/NYP-WSCP50_002/maintain-safe-and-secure-work-environment-part-of-sctp,7,0,7,2,7,7,1,25.27308257142857,0,1,7,0,7,2,7,7,1,25.27308257142857,0,1
/adult-learner/course-detail/NYP-WSCP59_001/pastry-preparation-1-part-of-sctp,7,1,7,0,7,7,1,71.80606028571428,0,0,7,1,7,0,7,7,1,71.80606028571428,0,0
/adult-learner/course-detail/NYP-WSCP63_001/sustainable-fandb-practices-part-of-sctp,7,2,7,0,7,7,1,28.189445142857146,0.14285714285714285,1,7,2,7,0,7,7,1,28.189445142857146,0.14285714285714285,1
/adult-learner/course-detail/NYP-WSCP80_001/pastry-preparation-2-part-of-sctp,7,0,7,0,7,7,1,1.3486632857142857,0,1,7,0,7,0,7,7,1,1.3486632857142857,0,1
/adult-learner/course-detail/NYP-WSCP82_001/bread-making-1part-of-sctp,7,0,7,0,7,8,0.875,0.967329125,0,1,7,0,7,0,7,8,0.875,0.967329125,0,1
/adult-learner/course-detail/NYP-WSCP83_001/prepare-asian-desserts-part-of-sctp,7,0,7,0,7,7,1,46.66034514285714,0,1,7,0,7,0,7,7,1,46.66034514285714,0,1
/adult-learner/course-detail/NYP-WSQC05_802/certificate-in-retail-operations,7,0,7,5,23,19,1.2105263157894737,137.69561221052632,0.10526315789473684,14,7,0,7,5,23,19,1.2105263157894737,137.69561221052632,0.10526315789473684,14
/adult-learner/course-detail/NYP-WSQD03-029/personal-effectiveness-sf-operations-manager-wsp-synchronous-e-learning,7,0,7,3,8,7,1.1428571428571428,71.12804342857143,0,0,7,0,7,3,8,7,1.1428571428571428,71.12804342857143,0,0
/adult-learner/course-detail/NYP-CB1270/managing-change-in-an-age-of-disruption,6,0,6,5,9,8,1.125,78.118274125,0,1,6,0,6,5,9,8,1.125,78.118274125,0,1
/adult-learner/course-detail/NYP-CB1355/curating-an-event-experiential-journey,6,0,6,5,9,7,1.2857142857142858,93.89886914285714,0,1,6,0,6,5,9,7,1.2857142857142858,93.89886914285714,0,1
/adult-learner/course-detail/NYP-CB1365/retail-analytics-async-e-learning,6,0,6,4,10,8,1.25,97.508781875,0.125,3,6,0,6,4,10,8,1.25,97.508781875,0.125,3
/adult-learner/course-detail/NYP-CE1201/application-of-industry-robotics-technology,6,0,6,4,6,7,0.8571428571428571,168.18099157142856,0,2,6,0,6,4,6,7,0.8571428571428571,168.18099157142856,0,2
/adult-learner/course-detail/NYP-CX1497/blender-for-beginnerscan,6,5,6,2,8,8,1,22.493170749999997,0.5,7,6,5,6,2,8,8,1,22.493170749999997,0.5,7
/adult-learner/course-detail/NYP-WSCP28_034/korean-staples,6,4,6,1,6,6,1,1.3620448333333333,0.6666666666666666,4,6,4,6,1,6,6,1,1.3620448333333333,0.6666666666666666,4
/adult-learner/course-detail/NYP-WSCP29_008/festive-delights,6,5,6,0,6,6,1,5.884741666666667,0.6666666666666666,4,6,5,6,0,6,6,1,5.884741666666667,0.6666666666666666,4
/adult-learner/course-detail/NYP-WSCP29_019/italian-dolci,6,2,6,0,6,6,1,0.4861878333333333,0.16666666666666666,1,6,2,6,0,6,6,1,0.4861878333333333,0.16666666666666666,1
/adult-learner/course-detail/NYP-WSCP40_005/character-tang-yuan,6,3,6,0,6,6,1,0.27870849999999997,0,1,6,3,6,0,6,6,1,0.27870849999999997,0,1
/adult-learner/course-detail/NYP-WSCP41_001/western-roast-and-bake,6,2,6,0,6,6,1,1.3406178333333332,0,1,6,2,6,0,6,6,1,1.3406178333333332,0,1
/adult-learner/course-detail/NYP-WSCP43_001/sip-and-savour-festive-christmas-beverages,6,2,6,0,6,6,1,2.5978765,0.3333333333333333,3,6,2,6,0,6,6,1,2.5978765,0.3333333333333333,3
/adult-learner/course-detail/NYP-WSCP57_001/prepare-pastry-mise-en-place-part-of-sctp,6,0,6,0,6,6,1,1.6095681666666666,0,0,6,0,6,0,6,6,1,1.6095681666666666,0,0
/adult-learner/course-detail/NYP-WSCP58_001/develop-effective-team-engagement-part-of-sctp,6,0,6,1,6,6,1,15.160236666666664,0,1,6,0,6,1,6,6,1,15.160236666666664,0,1
/adult-learner/course-detail/NYP-WSCP60_001/pastry-preparation-4-part-of-sctp,6,0,6,1,8,6,1.3333333333333333,9.4161895,0,0,6,0,6,1,8,6,1.3333333333333333,9.4161895,0,0
/adult-learner/course-detail/NYP-WSCP61_001/bread-making-2-part-of-sctp,6,0,6,0,6,6,1,0.6951183333333333,0,0,6,0,6,0,6,6,1,0.6951183333333333,0,0
/adult-learner/course-detail/NYP-WSCP76_001/menu-engineering-and-recipe-costing-part-of-sctp,6,0,6,0,6,6,1,6.8057765,0,0,6,0,6,0,6,6,1,6.8057765,0,0
/adult-learner/course-detail/NYP-WSQV03_015/financial-analysis-sf-manager-synchronous-e-learning,6,0,6,1,6,6,1,225.058399,0,0,6,0,6,1,6,6,1,225.058399,0,0
/adult-learner/course-detail/NYP-CB1043/survive-the-robots-preparing-hospitality-and-tourism-professionals-synchronous-elearning,5,0,5,3,16,6,2.6666666666666665,52.89760933333333,0,2,5,0,5,3,16,6,2.6666666666666665,52.89760933333333,0,2
/adult-learner/course-detail/NYP-CB1253/the-augmented-reality-ar-advantage-for-engaging-customers-and-learners-synchronous-elearning,5,0,5,4,21,10,2.1,236.9469501,0.2,2,5,0,5,4,21,10,2.1,236.9469501,0.2,2
/adult-learner/course-detail/NYP-CB1254/hospitality-industry-analytics-synchronous-elearning,5,1,5,3,7,5,1.4,132.4378046,0,2,5,1,5,3,7,5,1.4,132.4378046,0,2
/adult-learner/course-detail/NYP-EG102W/apply-productivity-improvement-tools,5,0,5,3,5,5,1,31.854634999999995,0,0,5,0,5,3,5,5,1,31.854634999999995,0,0
/adult-learner/course-detail/NYP-HSAF22/advanced-diploma-in-nursing-mental-health,5,5,5,0,5,5,1,0,1,5,5,5,5,0,5,5,1,0,1,5
/adult-learner/course-detail/NYP-JC1D02/workplace-learning-with-switzerlands-best-in-class,5,0,5,2,5,5,1,38.4539494,0,0,5,0,5,2,5,5,1,38.4539494,0,0
/adult-learner/course-detail/NYP-SI4059_001/cybersecurity-workshop-critical-protection-for-your-business-practical,5,1,5,0,5,5,1,8.6675926,0,1,5,1,5,0,5,5,1,8.6675926,0,1
/adult-learner/course-detail/NYP-WSCC11_005/maintain-safe-and-secure-work-environment,5,0,5,2,5,5,1,36.3547322,0,0,5,0,5,2,5,5,1,36.3547322,0,0
/adult-learner/course-detail/NYP-WSCP29_023/chocolate-decadence,5,0,5,0,5,5,1,1.1856816000000001,0,0,5,0,5,0,5,5,1,1.1856816000000001,0,0
/adult-learner/course-detail/NYP-WSCP29_036/yumilicious-breads,5,1,5,0,5,5,1,16.111596,0.2,1,5,1,5,0,5,5,1,16.111596,0.2,1
/adult-learner/course-detail/NYP-WSCP29_043/party-favourites,5,2,5,0,5,5,1,1.2348336,0.2,1,5,2,5,0,5,5,1,1.2348336,0.2,1
/adult-learner/course-detail/NYP-WSCP40_006/christmas-fantasy,5,0,5,1,5,5,1,16.9374112,0,1,5,0,5,1,5,5,1,16.9374112,0,1
/adult-learner/course-detail/NYP-WSCP77_001/bread-making-3-part-of-sctp,5,0,5,0,5,5,1,5.37047,0,1,5,0,5,0,5,5,1,5.37047,0,1
/adult-learner/course-detail/NYP-WSCV05_002/wines-of-the-new-world,5,1,5,1,5,5,1,13.632186200000001,0.2,1,5,1,5,1,5,5,1,13.632186200000001,0.2,1
/adult-learner/course-detail/NYP-CB1039/making-sense-of-customer-digital-analytics-synchronous-e-learning,4,1,4,2,7,5,1.4,616.3228588,0,3,4,1,4,2,7,5,1.4,616.3228588,0,3
/adult-learner/course-detail/NYP-CB1341/product-content-and-experience-performance-management,4,0,4,1,4,4,1,38.82533675,0,1,4,0,4,1,4,4,1,38.82533675,0,1
/adult-learner/course-detail/NYP-CH236003/biological-management-of-caries-and-the-role-of-silver-diamine-fluoride-in-our-practise,4,0,4,0,4,4,1,3.397634,0,0,4,0,4,0,4,4,1,3.397634,0,0
/adult-learner/course-detail/NYP-EGQP09/wspostdip-wsq-specialist-diploma-in-precision-engineering-additive-manufacturing,4,0,4,2,5,4,1.25,35.3333655,0,1,4,0,4,2,5,4,1.25,35.3333655,0,1
